date,platform,account,campaign,country,device,spend,clicks,impressions,conversions
2025-03-02,Meta,AcctB,Brand_Search,BR,Desktop,242.63,152,10184,3
2025-03-02,Google,AcctC,Generic_Search,BR,Mobile,238.04,88,6776,8
2025-03-02,Meta,AcctB,Prospecting,MX,Desktop,1262.15,940,63920,58
2025-03-02,Meta,AcctB,Retargeting,CA,Mobile,1397.18,533,22919,17
2025-03-02,Google,AcctB,Brand_Search,US,Mobile,1067.86,723,57840,21
2025-03-02,Meta,AcctA,Generic_Search,BR,Desktop,752.25,512,18944,13
2025-03-02,Meta,AcctC,Brand_Search,BR,Desktop,1194.1,715,28600,45
2025-03-02,Meta,AcctC,Prospecting,MX,Mobile,324.58,191,7449,4
2025-03-02,Meta,AcctA,Prospecting,US,Desktop,489.07,356,13884,26
2025-03-02,Google,AcctB,Brand_Search,MX,Desktop,956.15,356,21004,32
2025-03-03,Meta,AcctA,Generic_Search,CA,Mobile,562.07,369,24723,24
2025-03-03,Meta,AcctA,Retargeting,MX,Mobile,445.42,149,8940,14
2025-03-03,Google,AcctB,Brand_Search,BR,Mobile,1475.69,755,46810,28
2025-03-03,Google,AcctA,Retargeting,MX,Desktop,593.58,363,28314,9
2025-03-03,Meta,AcctB,Generic_Search,BR,Desktop,328.84,193,5790,12
2025-03-03,Google,AcctB,Brand_Search,CA,Desktop,875.65,479,25387,36
2025-03-03,Google,AcctB,Generic_Search,US,Desktop,1401.5,1065,79875,61
2025-03-03,Meta,AcctB,Retargeting,CA,Mobile,864.84,323,19057,9
2025-03-03,Meta,AcctB,Retargeting,BR,Desktop,238.64,159,5406,9
2025-03-03,Google,AcctA,Prospecting,CA,Desktop,700.22,370,28490,16
2025-03-03,Meta,AcctA,Brand_Search,CA,Desktop,715.28,401,29273,10
2025-03-03,Google,AcctB,Retargeting,US,Desktop,284.12,223,11373,8
2025-03-04,Meta,AcctB,Brand_Search,MX,Mobile,326.56,154,8008,8
2025-03-04,Google,AcctC,Generic_Search,BR,Desktop,1042.51,621,45954,15
2025-03-04,Google,AcctB,Brand_Search,BR,Mobile,845.75,596,42912,28
2025-03-04,Meta,AcctA,Prospecting,BR,Desktop,899.94,286,20592,25
2025-03-04,Meta,AcctC,Retargeting,MX,Mobile,616.63,193,6176,5
2025-03-04,Google,AcctA,Retargeting,US,Mobile,785.15,570,33060,32
2025-03-04,Meta,AcctB,Generic_Search,MX,Mobile,837.33,360,18360,30
2025-03-04,Google,AcctA,Prospecting,BR,Mobile,759.89,346,18684,20
2025-03-04,Meta,AcctB,Retargeting,BR,Mobile,1026.08,807,27438,70
2025-03-04,Google,AcctB,Prospecting,US,Mobile,1495.1,749,32956,52
2025-03-04,Meta,AcctB,Brand_Search,CA,Desktop,1481.49,724,39096,33
2025-03-05,Google,AcctB,Prospecting,US,Mobile,1365.81,868,30380,44
2025-03-05,Google,AcctB,Generic_Search,CA,Desktop,347.63,137,6165,11
2025-03-05,Meta,AcctB,Retargeting,BR,Mobile,483.41,170,7310,16
2025-03-05,Meta,AcctC,Retargeting,US,Desktop,673.56,251,9789,20
2025-03-05,Google,AcctA,Brand_Search,US,Mobile,845.39,291,19788,8
2025-03-05,Google,AcctC,Brand_Search,MX,Mobile,287.45,201,12060,10
2025-03-05,Meta,AcctB,Retargeting,CA,Mobile,1041.0,331,13240,13
2025-03-05,Meta,AcctB,Prospecting,US,Mobile,893.51,580,21460,26
2025-03-05,Meta,AcctA,Prospecting,MX,Mobile,1062.49,485,27160,25
2025-03-05,Meta,AcctC,Generic_Search,US,Desktop,949.9,386,29722,36
2025-03-05,Meta,AcctB,Retargeting,MX,Desktop,1024.11,740,34780,63
2025-03-06,Google,AcctC,Retargeting,MX,Mobile,821.88,548,25208,18
2025-03-06,Google,AcctA,Prospecting,US,Mobile,747.13,496,32240,39
2025-03-06,Meta,AcctC,Brand_Search,US,Desktop,1019.2,708,26904,14
2025-03-06,Google,AcctB,Brand_Search,CA,Mobile,1158.02,883,45033,68
2025-03-06,Google,AcctB,Generic_Search,BR,Mobile,1020.76,755,59645,54
2025-03-06,Meta,AcctB,Generic_Search,MX,Desktop,671.9,441,21609,9
2025-03-06,Google,AcctA,Brand_Search,BR,Desktop,1466.37,585,43290,51
2025-03-06,Google,AcctC,Generic_Search,CA,Mobile,210.23,164,7544,7
2025-03-06,Meta,AcctB,Generic_Search,US,Mobile,677.88,336,18144,32
2025-03-07,Meta,AcctC,Prospecting,CA,Mobile,1373.63,592,46176,55
2025-03-07,Meta,AcctA,Generic_Search,BR,Desktop,498.82,158,7268,5
2025-03-07,Google,AcctB,Generic_Search,CA,Desktop,237.41,187,8415,12
2025-03-07,Google,AcctA,Prospecting,CA,Desktop,538.53,245,9310,14
2025-03-07,Meta,AcctB,Retargeting,US,Desktop,1127.63,445,35600,18
2025-03-07,Google,AcctB,Retargeting,US,Desktop,809.55,595,44030,30
2025-03-07,Meta,AcctB,Generic_Search,CA,Desktop,980.11,781,37488,61
2025-03-07,Google,AcctB,Prospecting,US,Desktop,529.75,323,15827,31
2025-03-07,Google,AcctC,Retargeting,CA,Mobile,294.97,170,5610,7
2025-03-07,Meta,AcctA,Brand_Search,BR,Mobile,420.83,229,11679,20
2025-03-07,Meta,AcctB,Generic_Search,MX,Mobile,1192.78,448,32256,31
2025-03-08,Meta,AcctC,Generic_Search,US,Desktop,741.34,250,19750,14
2025-03-08,Google,AcctA,Prospecting,CA,Mobile,1156.66,880,64240,60
2025-03-08,Google,AcctA,Generic_Search,BR,Mobile,1213.34,536,41808,51
2025-03-08,Meta,AcctA,Retargeting,MX,Desktop,764.34,392,12544,23
2025-03-08,Google,AcctC,Brand_Search,CA,Desktop,718.52,279,22041,24
2025-03-08,Google,AcctB,Brand_Search,MX,Desktop,712.42,424,15264,36
2025-03-08,Meta,AcctA,Retargeting,MX,Desktop,1479.44,950,46550,82
2025-03-08,Meta,AcctA,Generic_Search,US,Mobile,321.65,236,9676,20
2025-03-08,Meta,AcctC,Generic_Search,BR,Mobile,885.46,552,19320,23
2025-03-08,Meta,AcctC,Brand_Search,MX,Desktop,836.51,621,37260,25
2025-03-08,Meta,AcctA,Retargeting,MX,Desktop,474.78,153,10863,6
2025-03-09,Meta,AcctA,Generic_Search,BR,Desktop,448.04,317,23458,30
2025-03-09,Meta,AcctA,Prospecting,US,Desktop,1019.53,669,37464,58
2025-03-09,Meta,AcctC,Retargeting,MX,Mobile,1097.86,858,62634,44
2025-03-09,Meta,AcctA,Brand_Search,CA,Mobile,608.13,402,31356,29
2025-03-09,Google,AcctB,Brand_Search,US,Mobile,351.68,135,8100,7
2025-03-09,Google,AcctB,Retargeting,BR,Mobile,748.44,268,10452,21
2025-03-09,Meta,AcctB,Generic_Search,BR,Desktop,301.69,238,10948,21
2025-03-09,Meta,AcctB,Retargeting,US,Mobile,960.79,384,25344,33
2025-03-09,Google,AcctA,Retargeting,BR,Desktop,766.53,469,37520,29
2025-03-09,Meta,AcctB,Prospecting,US,Desktop,348.12,219,8979,18
2025-03-10,Meta,AcctB,Generic_Search,BR,Desktop,1248.86,585,21645,40
2025-03-10,Google,AcctC,Brand_Search,US,Desktop,417.16,149,6407,13
2025-03-10,Meta,AcctA,Prospecting,CA,Mobile,1283.0,816,62832,39
2025-03-10,Google,AcctC,Generic_Search,CA,Mobile,1491.76,1032,81528,24
2025-03-10,Meta,AcctB,Brand_Search,CA,Mobile,782.82,405,16200,17
2025-03-10,Meta,AcctA,Brand_Search,US,Mobile,949.32,547,25709,50
2025-03-10,Meta,AcctA,Generic_Search,MX,Desktop,1067.17,389,16338,12
2025-03-10,Google,AcctA,Generic_Search,CA,Mobile,1199.99,363,21780,17
2025-03-10,Google,AcctC,Prospecting,CA,Mobile,1152.32,402,28542,19
2025-03-10,Google,AcctB,Prospecting,CA,Desktop,859.93,510,37230,24
2025-03-10,Meta,AcctA,Retargeting,CA,Mobile,505.13,292,9052,14
2025-03-10,Meta,AcctA,Brand_Search,US,Mobile,1238.68,967,75426,27
2025-03-11,Meta,AcctA,Retargeting,BR,Desktop,1132.91,632,21488,16
2025-03-11,Google,AcctA,Prospecting,MX,Mobile,668.84,423,16497,33
2025-03-11,Meta,AcctC,Prospecting,CA,Desktop,1345.27,460,29440,21
2025-03-11,Google,AcctB,Prospecting,MX,Desktop,1128.66,631,28395,17
2025-03-11,Google,AcctC,Prospecting,BR,Desktop,865.17,394,20094,31
2025-03-11,Google,AcctB,Prospecting,US,Mobile,640.67,267,20559,26
2025-03-11,Google,AcctC,Brand_Search,MX,Mobile,1015.09,484,15972,38
2025-03-11,Meta,AcctB,Brand_Search,MX,Desktop,1110.38,580,24940,52
2025-03-11,Meta,AcctB,Generic_Search,CA,Desktop,711.25,226,16046,7
2025-03-11,Meta,AcctA,Generic_Search,CA,Mobile,1393.43,1043,65709,87
2025-03-11,Google,AcctC,Prospecting,CA,Mobile,1351.52,879,43071,68
2025-03-11,Google,AcctA,Brand_Search,MX,Desktop,1281.9,579,33003,57
2025-03-12,Google,AcctA,Brand_Search,MX,Desktop,1037.09,355,24495,22
2025-03-12,Meta,AcctB,Prospecting,CA,Desktop,1228.56,455,30485,24
2025-03-12,Google,AcctB,Retargeting,US,Desktop,1125.13,803,28105,21
2025-03-12,Meta,AcctB,Prospecting,CA,Mobile,1215.75,653,49628,56
2025-03-12,Meta,AcctA,Retargeting,BR,Mobile,301.49,192,10560,12
2025-03-12,Google,AcctB,Retargeting,US,Desktop,1427.29,691,25567,47
2025-03-12,Google,AcctA,Generic_Search,CA,Mobile,368.2,240,15120,7
2025-03-12,Meta,AcctB,Generic_Search,BR,Mobile,202.71,116,3944,10
2025-03-12,Meta,AcctB,Generic_Search,CA,Mobile,903.29,703,40774,55
2025-03-12,Google,AcctA,Retargeting,CA,Mobile,393.68,261,9135,21
2025-03-12,Meta,AcctA,Brand_Search,MX,Mobile,252.37,95,5035,4
2025-03-12,Meta,AcctB,Retargeting,CA,Mobile,1095.72,847,64372,82
2025-03-13,Google,AcctB,Generic_Search,BR,Mobile,1449.76,837,26784,16
2025-03-13,Meta,AcctA,Generic_Search,CA,Desktop,1249.0,753,41415,50
2025-03-13,Meta,AcctC,Prospecting,BR,Desktop,278.23,211,9917,14
2025-03-13,Meta,AcctA,Retargeting,US,Mobile,1023.6,774,23994,32
2025-03-13,Google,AcctC,Generic_Search,CA,Desktop,356.37,273,11193,26
2025-03-13,Meta,AcctC,Generic_Search,US,Mobile,435.9,286,14014,14
2025-03-13,Google,AcctC,Generic_Search,CA,Mobile,1434.16,623,31150,35
2025-03-13,Meta,AcctA,Retargeting,MX,Mobile,688.17,491,18167,11
2025-03-13,Google,AcctA,Brand_Search,BR,Mobile,387.24,165,5775,5
2025-03-14,Meta,AcctC,Prospecting,US,Desktop,1040.38,313,18780,6
2025-03-14,Google,AcctB,Retargeting,CA,Mobile,358.23,200,12200,9
2025-03-14,Meta,AcctA,Prospecting,CA,Desktop,917.32,577,38082,42
2025-03-14,Google,AcctC,Generic_Search,CA,Mobile,1191.2,677,54160,61
2025-03-14,Meta,AcctB,Brand_Search,MX,Mobile,1375.86,899,38657,18
2025-03-14,Google,AcctA,Generic_Search,US,Desktop,537.51,314,13816,28
2025-03-14,Meta,AcctA,Brand_Search,MX,Mobile,202.54,104,7592,9
2025-03-14,Google,AcctC,Brand_Search,CA,Desktop,658.89,465,31620,22
2025-03-14,Meta,AcctC,Prospecting,MX,Mobile,554.92,350,17500,16
2025-03-14,Google,AcctC,Brand_Search,US,Mobile,681.62,270,8100,10
2025-03-14,Meta,AcctC,Brand_Search,BR,Mobile,1341.76,543,33666,52
2025-03-15,Meta,AcctA,Brand_Search,CA,Mobile,803.47,413,28497,28
2025-03-15,Meta,AcctC,Generic_Search,US,Mobile,1193.33,731,48977,21
2025-03-15,Google,AcctA,Retargeting,MX,Desktop,1217.44,402,23316,9
2025-03-15,Google,AcctC,Prospecting,MX,Desktop,340.19,142,7242,12
2025-03-15,Meta,AcctC,Brand_Search,CA,Mobile,964.16,341,10230,23
2025-03-15,Google,AcctC,Generic_Search,US,Mobile,1393.91,789,39450,16
2025-03-15,Meta,AcctA,Brand_Search,US,Desktop,583.39,286,10296,19
2025-03-15,Google,AcctB,Brand_Search,US,Desktop,1471.52,753,25602,70
2025-03-15,Google,AcctC,Generic_Search,BR,Mobile,662.01,357,24633,19
2025-03-15,Meta,AcctC,Generic_Search,BR,Mobile,601.28,283,14999,27
2025-03-15,Google,AcctA,Brand_Search,US,Desktop,605.17,313,22223,25
2025-03-16,Google,AcctA,Generic_Search,MX,Desktop,484.63,208,8528,9
2025-03-16,Google,AcctB,Generic_Search,CA,Mobile,979.69,456,30552,29
2025-03-16,Meta,AcctA,Brand_Search,BR,Desktop,806.5,327,19620,25
2025-03-16,Google,AcctA,Generic_Search,US,Mobile,646.96,509,35630,47
2025-03-16,Meta,AcctC,Brand_Search,US,Desktop,1347.54,492,20664,17
2025-03-16,Meta,AcctA,Brand_Search,BR,Mobile,772.53,475,37050,23
2025-03-16,Meta,AcctC,Retargeting,BR,Mobile,439.52,349,18497,7
2025-03-16,Google,AcctB,Brand_Search,MX,Desktop,596.59,250,13250,18
2025-03-16,Meta,AcctC,Prospecting,CA,Mobile,410.96,216,17280,20
2025-03-16,Google,AcctC,Prospecting,BR,Mobile,521.32,320,15040,28
2025-03-16,Meta,AcctC,Prospecting,MX,Mobile,1470.08,620,19840,50
2025-03-16,Google,AcctA,Generic_Search,US,Desktop,1295.75,978,30318,84
2025-03-17,Google,AcctA,Brand_Search,MX,Mobile,874.47,362,11584,20
2025-03-17,Meta,AcctB,Prospecting,CA,Desktop,469.36,350,20300,31
2025-03-17,Google,AcctB,Generic_Search,US,Desktop,292.75,93,3906,4
2025-03-17,Google,AcctB,Generic_Search,CA,Desktop,495.0,333,19980,12
2025-03-17,Google,AcctA,Retargeting,BR,Mobile,1038.96,498,17430,21
2025-03-17,Meta,AcctA,Brand_Search,CA,Desktop,417.66,206,14626,16
2025-03-17,Meta,AcctC,Retargeting,MX,Desktop,607.0,239,18881,22
2025-03-17,Meta,AcctA,Prospecting,CA,Mobile,942.78,723,38319,29
2025-03-17,Meta,AcctB,Retargeting,BR,Mobile,1126.23,633,37980,48
2025-03-17,Meta,AcctB,Retargeting,CA,Mobile,731.64,513,25650,21
2025-03-17,Meta,AcctB,Prospecting,MX,Desktop,1117.34,892,69576,68
2025-03-17,Meta,AcctA,Prospecting,MX,Mobile,1218.07,611,33605,52
2025-03-18,Meta,AcctB,Generic_Search,CA,Desktop,894.84,352,12672,16
2025-03-18,Meta,AcctC,Retargeting,CA,Mobile,948.97,634,30432,45
2025-03-18,Meta,AcctB,Prospecting,CA,Desktop,739.57,288,19872,22
2025-03-18,Meta,AcctA,Retargeting,CA,Desktop,687.11,404,15352,17
2025-03-18,Meta,AcctA,Generic_Search,BR,Desktop,1384.75,682,29326,26
2025-03-18,Meta,AcctB,Generic_Search,US,Desktop,779.45,555,37740,46
2025-03-18,Meta,AcctC,Prospecting,US,Desktop,335.61,193,6176,16
2025-03-18,Google,AcctB,Brand_Search,MX,Desktop,423.37,308,17248,15
2025-03-18,Google,AcctB,Prospecting,MX,Desktop,744.89,478,26290,38
2025-03-18,Google,AcctB,Retargeting,CA,Desktop,984.82,757,50719,27
2025-03-18,Meta,AcctB,Brand_Search,US,Desktop,399.8,310,15810,20
2025-03-18,Google,AcctA,Retargeting,CA,Desktop,705.69,530,22790,16
2025-03-19,Meta,AcctC,Brand_Search,BR,Mobile,734.66,500,18500,49
2025-03-19,Google,AcctC,Retargeting,BR,Desktop,1072.81,327,15369,10
2025-03-19,Meta,AcctA,Generic_Search,MX,Mobile,830.19,277,18005,20
2025-03-19,Meta,AcctA,Retargeting,MX,Desktop,421.77,130,4680,4
2025-03-19,Google,AcctC,Brand_Search,BR,Desktop,1236.0,884,35360,68
2025-03-19,Meta,AcctB,Generic_Search,US,Mobile,1108.24,356,14240,14
2025-03-19,Google,AcctB,Brand_Search,MX,Mobile,930.67,367,15781,34
2025-03-19,Meta,AcctA,Generic_Search,US,Desktop,774.68,250,17500,21
2025-03-19,Google,AcctB,Prospecting,CA,Desktop,977.67,317,17118,25
2025-03-19,Google,AcctC,Retargeting,CA,Mobile,1169.74,851,46805,19
2025-03-19,Google,AcctA,Prospecting,CA,Mobile,414.29,167,5344,9
2025-03-19,Google,AcctB,Generic_Search,BR,Desktop,220.85,69,2070,3
2025-03-20,Google,AcctC,Prospecting,CA,Desktop,635.64,384,25728,21
2025-03-20,Meta,AcctA,Generic_Search,US,Desktop,1419.76,515,21115,34
2025-03-20,Google,AcctC,Generic_Search,BR,Mobile,877.91,343,24010,7
2025-03-20,Meta,AcctA,Brand_Search,BR,Mobile,591.99,354,12744,27
2025-03-20,Google,AcctB,Brand_Search,MX,Mobile,1081.27,850,62900,26
2025-03-20,Google,AcctA,Retargeting,MX,Desktop,561.56,349,27222,8
2025-03-20,Meta,AcctA,Retargeting,BR,Mobile,486.13,305,14335,21
2025-03-20,Meta,AcctC,Prospecting,US,Desktop,1301.02,605,27225,22
2025-03-20,Google,AcctC,Brand_Search,BR,Desktop,1001.25,749,36701,29
2025-03-20,Meta,AcctB,Brand_Search,BR,Desktop,337.65,155,4650,8
2025-03-20,Google,AcctA,Brand_Search,CA,Mobile,604.9,399,17955,21
2025-03-20,Meta,AcctA,Brand_Search,US,Desktop,686.88,307,11973,15
2025-03-21,Google,AcctB,Brand_Search,MX,Desktop,1106.71,689,31694,47
2025-03-21,Meta,AcctC,Brand_Search,BR,Mobile,415.57,213,15762,9
2025-03-21,Meta,AcctB,Retargeting,CA,Mobile,1461.64,711,43371,31
2025-03-21,Meta,AcctA,Prospecting,BR,Mobile,454.43,344,10320,7
2025-03-21,Meta,AcctB,Retargeting,BR,Mobile,773.79,427,32879,23
2025-03-21,Google,AcctB,Generic_Search,BR,Desktop,351.75,121,9075,11
2025-03-21,Google,AcctB,Prospecting,CA,Desktop,553.42,382,13370,36
2025-03-21,Google,AcctB,Brand_Search,US,Mobile,1411.77,538,41964,29
2025-03-21,Meta,AcctC,Prospecting,CA,Desktop,342.06,200,10400,17
2025-03-21,Google,AcctB,Brand_Search,CA,Mobile,1310.25,890,43610,60
2025-03-22,Google,AcctB,Retargeting,CA,Desktop,1154.56,516,21672,39
2025-03-22,Google,AcctA,Prospecting,CA,Mobile,1014.89,621,43470,20
2025-03-22,Google,AcctC,Retargeting,CA,Mobile,1152.95,444,23532,15
2025-03-22,Google,AcctA,Retargeting,BR,Desktop,785.86,555,22755,20
2025-03-22,Google,AcctB,Retargeting,CA,Mobile,1058.3,319,22330,30
2025-03-22,Meta,AcctA,Prospecting,US,Mobile,1081.31,450,27450,23
2025-03-22,Meta,AcctB,Generic_Search,MX,Mobile,691.97,227,11804,20
2025-03-22,Google,AcctA,Brand_Search,MX,Desktop,1064.92,739,23648,20
2025-03-22,Google,AcctB,Prospecting,CA,Mobile,1183.99,712,36312,35
2025-03-22,Meta,AcctA,Retargeting,US,Mobile,283.54,89,4005,5
2025-03-22,Google,AcctA,Retargeting,CA,Desktop,233.38,84,5292,3
2025-03-23,Google,AcctB,Retargeting,MX,Mobile,1236.77,948,36024,58
2025-03-23,Meta,AcctA,Prospecting,BR,Desktop,1302.49,999,43956,75
2025-03-23,Google,AcctB,Brand_Search,MX,Desktop,344.8,162,10854,15
2025-03-23,Meta,AcctA,Retargeting,BR,Desktop,475.13,321,23112,24
2025-03-23,Google,AcctC,Prospecting,BR,Mobile,1440.29,847,25410,37
2025-03-23,Google,AcctB,Brand_Search,BR,Mobile,1373.44,938,41272,72
2025-03-23,Google,AcctC,Prospecting,CA,Mobile,1050.1,727,41439,61
2025-03-23,Meta,AcctB,Brand_Search,MX,Mobile,1020.4,416,19968,31
2025-03-23,Meta,AcctC,Retargeting,BR,Mobile,389.63,246,18204,5
2025-03-23,Google,AcctA,Retargeting,US,Mobile,610.7,432,20736,37
2025-03-24,Google,AcctA,Retargeting,CA,Mobile,1479.71,931,37240,92
2025-03-24,Meta,AcctB,Prospecting,BR,Mobile,1208.6,961,69192,69
2025-03-24,Google,AcctA,Generic_Search,BR,Desktop,670.89,488,17568,36
2025-03-24,Google,AcctC,Prospecting,CA,Desktop,1015.06,509,16288,15
2025-03-24,Meta,AcctC,Generic_Search,CA,Desktop,370.17,250,16750,22
2025-03-24,Google,AcctB,Retargeting,BR,Desktop,324.86,255,10455,24
2025-03-24,Meta,AcctB,Generic_Search,US,Mobile,282.55,213,17040,13
2025-03-24,Meta,AcctC,Retargeting,MX,Mobile,677.52,243,8505,7
2025-03-24,Google,AcctA,Retargeting,MX,Desktop,1232.65,481,28860,48
2025-03-24,Meta,AcctB,Retargeting,CA,Mobile,1185.03,587,36981,45
2025-03-24,Google,AcctC,Prospecting,CA,Desktop,950.3,495,29700,21
2025-03-25,Google,AcctB,Generic_Search,MX,Mobile,692.62,541,24345,14
2025-03-25,Google,AcctA,Prospecting,CA,Desktop,887.65,577,27696,36
2025-03-25,Google,AcctC,Prospecting,MX,Desktop,749.97,579,17370,23
2025-03-25,Meta,AcctC,Generic_Search,US,Desktop,508.23,200,9800,17
2025-03-25,Google,AcctA,Brand_Search,BR,Desktop,206.92,108,5400,3
2025-03-25,Google,AcctC,Generic_Search,BR,Desktop,931.25,675,21600,18
2025-03-25,Google,AcctA,Prospecting,US,Desktop,690.3,541,29214,52
2025-03-25,Google,AcctC,Brand_Search,CA,Desktop,628.16,216,11016,17
2025-03-25,Google,AcctC,Prospecting,CA,Desktop,950.19,615,38745,57
2025-03-25,Google,AcctA,Generic_Search,MX,Mobile,367.04,224,7616,14
2025-03-25,Google,AcctC,Generic_Search,US,Mobile,1493.97,968,40656,74
2025-03-25,Meta,AcctB,Generic_Search,CA,Mobile,308.23,131,7467,12
2025-03-26,Meta,AcctC,Prospecting,US,Mobile,1119.75,475,32300,25
2025-03-26,Google,AcctA,Generic_Search,US,Desktop,1166.43,673,41053,56
2025-03-26,Meta,AcctA,Retargeting,MX,Mobile,852.9,373,21261,22
2025-03-26,Google,AcctB,Prospecting,CA,Mobile,544.18,163,11410,10
2025-03-26,Meta,AcctB,Generic_Search,MX,Desktop,1092.66,717,51624,21
2025-03-26,Google,AcctB,Brand_Search,CA,Mobile,274.75,83,4897,3
2025-03-26,Google,AcctB,Retargeting,CA,Desktop,685.27,244,17812,9
2025-03-26,Google,AcctB,Brand_Search,MX,Mobile,1201.75,868,60760,22
2025-03-26,Google,AcctA,Generic_Search,MX,Mobile,434.87,305,22265,29
2025-03-26,Google,AcctB,Generic_Search,CA,Mobile,869.51,694,44416,52
2025-03-26,Meta,AcctA,Generic_Search,US,Mobile,1113.37,751,33795,74
2025-03-27,Google,AcctC,Generic_Search,BR,Desktop,498.2,182,5824,7
2025-03-27,Google,AcctB,Retargeting,CA,Desktop,342.65,121,3751,3
2025-03-27,Google,AcctC,Generic_Search,CA,Mobile,354.43,192,11712,16
2025-03-27,Meta,AcctC,Brand_Search,BR,Desktop,1081.8,509,34612,40
2025-03-27,Google,AcctA,Generic_Search,MX,Desktop,373.78,190,9690,17
2025-03-27,Google,AcctA,Prospecting,US,Mobile,1492.53,632,36024,22
2025-03-27,Google,AcctB,Retargeting,BR,Desktop,659.86,341,17732,30
2025-03-27,Google,AcctB,Retargeting,MX,Mobile,673.84,502,32128,42
2025-03-27,Google,AcctA,Retargeting,US,Desktop,318.22,103,5768,6
2025-03-28,Google,AcctC,Prospecting,BR,Mobile,813.68,613,22068,33
2025-03-28,Meta,AcctB,Retargeting,US,Mobile,288.02,146,9052,12
2025-03-28,Meta,AcctB,Prospecting,MX,Mobile,344.99,218,15914,13
2025-03-28,Google,AcctC,Retargeting,CA,Desktop,415.17,280,15120,18
2025-03-28,Google,AcctA,Brand_Search,US,Desktop,450.81,235,8460,6
2025-03-28,Google,AcctC,Prospecting,BR,Mobile,259.08,151,12080,14
2025-03-28,Google,AcctA,Prospecting,CA,Mobile,279.75,143,4719,6
2025-03-28,Meta,AcctB,Prospecting,MX,Mobile,521.06,389,15949,9
2025-03-28,Meta,AcctB,Prospecting,BR,Desktop,204.68,119,7973,9
2025-03-28,Google,AcctB,Prospecting,MX,Mobile,509.73,223,14941,11
2025-03-28,Meta,AcctC,Prospecting,MX,Desktop,585.27,254,9398,8
2025-03-29,Google,AcctA,Generic_Search,US,Mobile,385.43,236,7080,19
2025-03-29,Google,AcctA,Prospecting,US,Desktop,381.0,259,15022,22
2025-03-29,Meta,AcctA,Generic_Search,BR,Desktop,201.82,95,6460,9
2025-03-29,Meta,AcctA,Generic_Search,US,Desktop,691.24,214,6420,17
2025-03-29,Google,AcctC,Retargeting,MX,Desktop,1261.9,517,24299,18
2025-03-29,Google,AcctB,Generic_Search,MX,Desktop,532.78,163,11736,16
2025-03-29,Meta,AcctA,Retargeting,BR,Mobile,679.23,510,17850,30
2025-03-29,Google,AcctC,Generic_Search,MX,Desktop,1031.5,795,37365,74
2025-03-29,Meta,AcctA,Prospecting,BR,Mobile,1367.84,612,20196,42
2025-03-29,Meta,AcctB,Retargeting,BR,Desktop,272.64,176,12320,11
2025-03-29,Meta,AcctA,Generic_Search,BR,Mobile,1426.36,556,26688,12
2025-03-30,Google,AcctC,Retargeting,BR,Mobile,1012.19,448,16128,18
2025-03-30,Google,AcctA,Brand_Search,MX,Desktop,865.01,621,24219,12
2025-03-30,Google,AcctA,Generic_Search,CA,Mobile,391.59,245,10780,22
2025-03-30,Google,AcctC,Retargeting,MX,Desktop,317.58,253,10373,20
2025-03-30,Google,AcctB,Retargeting,BR,Desktop,277.45,131,10349,11
2025-03-30,Meta,AcctB,Retargeting,CA,Mobile,1101.45,558,44640,39
2025-03-30,Google,AcctB,Generic_Search,CA,Mobile,1137.75,788,47280,67
2025-03-30,Google,AcctB,Brand_Search,CA,Desktop,1114.02,465,13950,16
2025-03-30,Google,AcctC,Generic_Search,CA,Mobile,914.14,520,31720,32
2025-03-30,Meta,AcctC,Prospecting,MX,Desktop,1225.51,895,34905,73
2025-03-30,Meta,AcctC,Brand_Search,CA,Desktop,1488.0,613,29424,29
2025-03-31,Google,AcctB,Brand_Search,CA,Mobile,270.31,95,6365,2
2025-03-31,Google,AcctC,Generic_Search,CA,Desktop,484.58,189,14553,18
2025-03-31,Meta,AcctA,Generic_Search,US,Desktop,549.92,433,28578,10
2025-03-31,Google,AcctA,Generic_Search,MX,Desktop,302.69,102,6732,8
2025-03-31,Meta,AcctC,Prospecting,BR,Mobile,1410.89,615,21525,37
2025-03-31,Meta,AcctB,Brand_Search,MX,Desktop,402.65,298,9536,20
2025-03-31,Meta,AcctA,Generic_Search,MX,Desktop,904.04,300,20400,6
2025-03-31,Meta,AcctB,Generic_Search,CA,Desktop,473.96,195,15015,6
2025-03-31,Google,AcctC,Generic_Search,US,Mobile,1282.48,820,48380,52
2025-03-31,Meta,AcctC,Retargeting,BR,Mobile,340.92,115,7820,9
2025-03-31,Meta,AcctA,Generic_Search,CA,Desktop,1172.54,761,37289,43
2025-04-01,Meta,AcctA,Brand_Search,BR,Mobile,535.33,287,13202,23
2025-04-01,Google,AcctC,Generic_Search,BR,Mobile,781.72,285,13680,13
2025-04-01,Meta,AcctA,Retargeting,BR,Desktop,1496.11,902,35178,58
2025-04-01,Meta,AcctC,Generic_Search,MX,Mobile,1143.39,899,66526,66
2025-04-01,Google,AcctB,Prospecting,MX,Mobile,308.54,156,9048,6
2025-04-01,Google,AcctB,Generic_Search,BR,Mobile,302.38,185,13875,7
2025-04-01,Google,AcctC,Brand_Search,BR,Desktop,400.93,141,7614,4
2025-04-01,Meta,AcctA,Brand_Search,MX,Desktop,1426.56,434,22568,34
2025-04-01,Meta,AcctC,Generic_Search,US,Mobile,251.47,183,10065,9
